zip,internet_adoption_rate,median_income,total_population,pct_seniors,pct_under18,poverty_rate,pct_white,pct_black,pct_hispanic,pct_bachelor_plus,acs_year,avg_household_size,city,state,NAME,area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,fcc_10mbps_coverage,fcc_25mbps_coverage,fcc_100mbps_coverage,fcc_250mbps_coverage,fcc_gigabit_coverage,cluster,lime_top_features,MSA,County
77507,1.0,70406,561,0.0,0.0374331550802139,0.08199643493761141,0.6844919786096256,0.17825311942959002,0.19429590017825313,0.4206773618538324,2022,1.68,PASADENA,TX,"pasadena, texas",Total,Census Place,4856000,Pasadena,"Pasadena city, TX",61883,R,Any Technology,1.0,1.0,1.0,1.0,0.9876,0.7343,0,"% Bachelor Plus: 42%, % Hispanic: 19%, % Under 18: 4%",Houston,Harris County
77510,0.7643025078369906,92344,13506,0.17940174737153858,0.18362209388419962,0.07390042420183077,0.7909077447060565,0.006515622686213534,0.26617799496520067,0.14119650525692284,2022,2.64,SANTA FE,TX,"santa fe, texas",Total,Census Place,4865726,Santa Fe,"Santa Fe city, TX",6161,R,Any Technology,1.0,1.0,1.0,1.0,0.9893,0.9841,0,"% White: 79%, Median Income: $92,344, Poverty Rate: 7%",Houston,Galveston County
77511,0.6413198607067421,74466,50799,0.13134116813323096,0.2660091734089254,0.09755711287959773,0.6961554361306325,0.051280537018445246,0.42758715722750446,0.11472666784779229,2022,2.89,ALVIN,TX,"alvin, texas",Total,Census Place,4802272,Alvin,"Alvin city, TX",14019,R,Any Technology,1.0,1.0,1.0,1.0,0.9892,0.5463,0,"% White: 70%, % Bachelor Plus: 11%, Poverty Rate: 10%",Houston,Brazoria County
77514,0.5577299412915852,61569,5541,0.19725681284966612,0.23226854358419058,0.2185246810870771,0.5896047644829453,0.13300848222342537,0.3580581122541058,0.04114780725500812,2022,2.65,ANAHUAC,TX,"anahuac, texas",Total,Census Place,4803144,Anahuac,"Anahuac city, TX",1006,R,Any Technology,1.0,1.0,1.0,1.0,0.9026,0.9026,1,"Poverty Rate: 22%, % Bachelor Plus: 4%, % Seniors: 20%",Houston,Chambers County
77515,0.6641778381130155,84443,33406,0.14141172244506975,0.18957672274441717,0.10401203282869569,0.6983476022271449,0.09794647668083578,0.29761120756750287,0.12267257378913968,2022,2.58,ANGLETON,TX,"angleton, texas",Total,Census Place,4803264,Angleton,"Angleton city, TX",9674,R,Any Technology,1.0,1.0,1.0,1.0,1.0,1.0,0,"% White: 70%, % Under 18: 19%, % Hispanic: 30%",Houston,Brazoria County
77517,0.6869158878504673,81618,6160,0.09448051948051948,0.2616883116883117,0.03441558441558441,0.9,0.0,0.18003246753246754,0.08944805194805194,2022,2.88,SANTA FE,TX,"santa fe, texas",Total,Census Place,4865726,Santa Fe,"Santa Fe city, TX",6161,R,Any Technology,1.0,1.0,1.0,1.0,0.9893,0.9841,0,"% White: 90%, % Hispanic: 18%, Poverty Rate: 3%",Houston,Galveston County
77520,0.6054426925409339,53226,36488,0.1342633194474896,0.26142841482131113,0.20179582815305983,0.5573613242709932,0.10578820434115326,0.5895636921727692,0.06991339618504713,2022,2.74,BAYTOWN,TX,"baytown, texas",Total,Census Place,4806128,Baytown,"Baytown city, TX",36118,R,Any Technology,1.0,1.0,1.0,1.0,0.9868,0.7981,1,"% Hispanic: 59%, % Bachelor Plus: 7%, % White: 56%",Houston,Harris County
77521,0.7082004846320622,74948,66215,0.0985124216567243,0.2887563240957487,0.13944295791778155,0.5241863626066601,0.1760326210073246,0.5003549044778374,0.10313373102771276,2022,2.8,BAYTOWN,TX,"baytown, texas",Total,Census Place,4806128,Baytown,"Baytown city, TX",36118,R,Any Technology,1.0,1.0,1.0,1.0,0.9868,0.7981,1,"% Under 18: 29%, % Seniors: 10%, % White: 52%",Houston,Harris County
77523,0.8029535410154145,131444,27489,0.09218232747644513,0.2768016297428062,0.10655886958738482,0.7657244716068246,0.07526647022445342,0.24980901451489687,0.16992251446032958,2022,2.96,BAYTOWN,TX,"baytown, texas",Total,Census Place,4806128,Baytown,"Baytown city, TX",36118,R,Any Technology,1.0,1.0,1.0,1.0,0.9868,0.7981,0,"Median Income: $131,444, % White: 77%, Poverty Rate: 11%",Houston,Chambers County
77531,0.7147219543555127,69676,15842,0.11400075748011615,0.25337709885115517,0.07623661397246304,0.5749905314985482,0.10194419896477717,0.5448175735386946,0.13306400706981442,2022,2.52,CLUTE,TX,"clute, texas",Total,Census Place,4815652,Clute,"Clute city, TX",6213,R,Any Technology,1.0,1.0,1.0,1.0,1.0,1.0,0,"% Hispanic: 54%, Poverty Rate: 8%, % Bachelor Plus: 13%",Houston,Brazoria County
77533,0.4095744680851064,56466,1059,0.18696883852691218,0.21529745042492918,0.1501416430594901,0.9461756373937678,0.03777148253068933,0.018885741265344664,0.039660056657223795,2022,2.82,DAISETTA,TX,"daisetta, texas",Total,Census Place,4818476,Daisetta,"Daisetta city, TX",477,R,Any Technology,1.0,1.0,1.0,1.0,0.0042,0.0042,0,"% White: 95%, % Hispanic: 2%, % Under 18: 22%",Houston,Liberty County
77534,0.6105717367853291,100483,3210,0.07725856697819315,0.32772585669781934,0.03115264797507788,0.7373831775700934,0.0071651090342679125,0.2626168224299065,0.09127725856697819,2022,3.46,DANBURY,TX,"danbury, texas",Total,Census Place,4819120,Danbury,"Danbury city, TX",756,R,Any Technology,1.0,1.0,1.0,1.0,1.0,1.0,0,"% White: 74%, Median Income: $100,483, Poverty Rate: 3%",Houston,Brazoria County
77535,0.5336364479910921,77148,36841,0.12130506772346028,0.25211042045547083,0.14413819142911083,0.7666730001900057,0.09372709752721153,0.24347873293341657,0.0700578160201949,2022,2.97,DAYTON,TX,"dayton, texas",Total,Census Place,4819432,Dayton,"Dayton city, TX",3549,R,Any Technology,1.0,1.0,1.0,1.0,0.8963,0.8938,0,"% White: 77%, % Bachelor Plus: 7%, % Hispanic: 24%",Houston,Liberty County
77536,0.7877149441588371,90468,33111,0.1640844432363867,0.24164175047567274,0.0657546739626083,0.7603213433602126,0.022258463954577028,0.40019932952795145,0.1519434628975265,2022,2.92,DEER PARK,TX,"deer park, texas",Total,Census Place,4819624,Deer Park,"Deer Park city, TX",13811,R,Any Technology,1.0,1.0,1.0,1.0,0.9889,0.9645,0,"% White: 76%, Poverty Rate: 7%, % Black: 2%",Houston,Harris County
77538,0.23529411764705882,75294,987,0.13880445795339413,0.2938196555217832,0.020263424518743668,0.795339412360689,0.07193515704154002,0.12056737588652482,0.07396149949341439,2022,3.23,DEVERS,TX,"devers, texas",Total,Census Place,4820140,Devers,"Devers city, TX",210,R,Any Technology,1.0,1.0,1.0,1.0,0.0,0.0,0,"% White: 80%, Poverty Rate: 2%, % Hispanic: 12%",Houston,Liberty County
77539,0.7408310186497364,83707,47240,0.1260795935647756,0.24887806943268417,0.11356865770805204,0.6737722269263337,0.09185012701100762,0.3433319220999153,0.16655376799322608,2022,2.64,DICKINSON,TX,"dickinson, texas",Total,Census Place,4820344,Dickinson,"Dickinson city, TX",9428,R,Any Technology,1.0,1.0,1.0,1.0,0.9957,0.9543,0,"Poverty Rate: 11%, % White: 67%, % Black: 9%",Houston,Galveston County
77541,0.4935223289132754,55237,17087,0.1587171533914672,0.26171943582840757,0.15751173708920188,0.6029730204248844,0.13536606777081991,0.43553578744074445,0.05723649558143618,2022,2.59,FREEPORT,TX,"freeport, texas",Total,Census Place,4827420,Freeport,"Freeport city, TX",5474,R,Any Technology,1.0,1.0,1.0,1.0,1.0,1.0,1,"% Bachelor Plus: 6%, % Seniors: 16%, % White: 60%",Houston,Brazoria County
77546,0.8720242850295574,117118,53830,0.14094371168493405,0.26353334571800113,0.03273209350959743,0.773119078580717,0.05227568270481144,0.17982537618428385,0.2868474828162735,2022,2.85,FRIENDSWOOD,TX,"friendswood, texas",Total,Census Place,4827648,Friendswood,"Friendswood city, TX",17247,R,Any Technology,1.0,1.0,1.0,1.0,0.9774,0.5752,0,"% White: 77%, % Bachelor Plus: 29%, Median Income: $117,118",Houston,Galveston County
77547,0.5879377431906615,41485,9336,0.08301199657240789,0.3414738646101114,0.3272608268790226,0.5450942587832048,0.040809768637532134,0.9124892887746359,0.03695372750642673,2022,3.63,GALENA PARK,TX,"galena park, texas",Total,Census Place,4827996,Galena Park,"Galena Park city, TX",3495,R,Any Technology,1.0,1.0,1.0,1.0,0.9923,0.697,1,"Poverty Rate: 33%, % Hispanic: 91%, Median Income: $41,485",Houston,Harris County
77550,0.6262187555397979,47366,23215,0.1887572690071075,0.1441309498169287,0.23305215739963786,0.5900926125349989,0.2049106181348266,0.28808959724316174,0.209950463062675,2022,1.99,GALVESTON,TX,"galveston, texas",Total,Census Place,4828068,Galveston,"Galveston city, TX",37294,R,Any Technology,1.0,1.0,1.0,1.0,0.9914,0.4218,0,"Poverty Rate: 23%, % Under 18: 14%, Median Income: $47,366",Houston,Galveston County
77551,0.6657946370176586,56620,22521,0.17645752852892854,0.19395231117623551,0.17728315517157223,0.6370942675724879,0.14994893654811065,0.3569113272057191,0.18174148572443496,2022,2.24,GALVESTON,TX,"galveston, texas",Total,Census Place,4828068,Galveston,"Galveston city, TX",37294,R,Any Technology,1.0,1.0,1.0,1.0,0.9914,0.4218,0,"Avg Household Size: 2.2, % Under 18: 19%, % Seniors: 18%",Houston,Galveston County
77554,0.8347018150388937,86912,9825,0.24916030534351144,0.08020356234096693,0.089540412044374,0.8537404580152672,0.030432569974554707,0.13129770992366413,0.32600508905852416,2022,1.91,GALVESTON,TX,"galveston, texas",Total,Census Place,4828068,Galveston,"Galveston city, TX",37294,R,Any Technology,1.0,1.0,1.0,1.0,0.9914,0.4218,0,"% Bachelor Plus: 33%, % White: 85%, % Hispanic: 13%",Houston,Galveston County
77563,0.638711205875385,77917,10382,0.18377961857060296,0.22221151993835483,0.14159121556540166,0.6877287613176651,0.14862261606626853,0.28848006164515505,0.13793103448275862,2022,2.46,HITCHCOCK,TX,"hitchcock, texas",Total,Census Place,4834220,Hitchcock,"Hitchcock city, TX",4713,R,Any Technology,1.0,1.0,1.0,1.0,0.9743,0.7965,0,"% White: 69%, Avg Household Size: 2.5, % Seniors: 18%",Houston,Galveston County
77565,0.7817817817817818,81921,6493,0.20175573694748192,0.1766517788387494,0.0950254119821346,0.7837671338364393,0.05159402433389804,0.18188818727860773,0.25981826582473433,2022,2.17,KEMAH,TX,"kemah, texas",Total,Census Place,4838776,Kemah,"Kemah city, TX",1518,R,Any Technology,1.0,1.0,1.0,1.0,0.9993,0.6706,0,"% White: 78%, % Hispanic: 18%, % Under 18: 18%",Houston,Galveston County
77566,0.7973969631236443,91806,30538,0.13779553343375467,0.25083502521448686,0.09351333552848205,0.7807976946754863,0.06306896325889057,0.28679022856768616,0.2078721592769664,2022,2.64,LAKE JACKSON,TX,"lake jackson, texas",Total,Census Place,4840588,Lake Jackson,"Lake Jackson city, TX",13261,R,Any Technology,1.0,1.0,1.0,1.0,1.0,1.0,0,"% White: 78%, Median Income: $91,806, Poverty Rate: 9%",Houston,Brazoria County
77568,0.6584562697576396,63806,20417,0.13777734241073616,0.25513052848116763,0.1592780709107944,0.4941470343341333,0.2815790762599794,0.3006808052113435,0.14154870940882597,2022,2.67,LA MARQUE,TX,"la marque, texas",Total,Census Place,4841116,La Marque,"La Marque city, TX",9236,R,Any Technology,1.0,1.0,1.0,1.0,0.9951,0.7881,1,"% Black: 28%, % Hispanic: 30%, % Bachelor Plus: 14%",Houston,Galveston County
77571,0.7893916913946587,80778,37346,0.13781931130509292,0.2541102126064371,0.11643669813604454,0.6709420018208108,0.07160070690301505,0.39005515985647726,0.11101590531783859,2022,2.76,LA PORTE,TX,"la porte, texas",Total,Census Place,4841440,La Porte,"La Porte city, TX",16600,R,Any Technology,1.0,1.0,1.0,1.0,0.988,0.8149,0,"Poverty Rate: 12%, % Bachelor Plus: 11%, % White: 67%",Houston,Harris County
77575,0.4369627507163324,51285,16392,0.18033186920449,0.26653245485602733,0.18029562900463109,0.6351268911664226,0.11554416788677403,0.22645192776964373,0.08217423133235725,2022,2.83,LIBERTY,TX,"liberty, texas",Total,Census Place,4842568,Liberty,"Liberty city, TX",3682,R,Any Technology,1.0,1.0,1.0,1.0,0.9283,0.9267,0,"Median Income: $51,285, % Seniors: 18%, % Hispanic: 23%",Houston,Liberty County
77577,0.34965034965034963,61006,1106,0.1853526220614828,0.22513562386980107,0.01403180542563143,0.8164556962025317,0.05605786618444846,0.23960216998191683,0.04701627486437613,2022,2.49,LIVERPOOL,TX,"liverpool, texas",Total,Census Place,4843120,Liverpool,"Liverpool city, TX",294,R,Any Technology,1.0,1.0,1.0,1.0,0.932,0.9218,0,"% White: 82%, Poverty Rate: 1%, Avg Household Size: 2.5",Houston,Brazoria County
77578,0.7776304688441605,126498,24322,0.10295205986349806,0.2619028040457199,0.057485968966655664,0.4697804456870323,0.2572156894992188,0.23994737274895156,0.24438779705616315,2022,2.92,MANVEL,TX,"manvel, texas",Total,Census Place,4846500,Manvel,"Manvel city, TX",5672,R,Any Technology,1.0,1.0,1.0,1.0,0.9838,0.872,0,"Median Income: $126,498, Poverty Rate: 6%, % Black: 26%",Houston,Brazoria County
77581,0.8587419739757941,105053,50554,0.1326700162202793,0.2652609091268742,0.03856710955525499,0.614352969102346,0.12531154804763223,0.31439648692487243,0.22813229418048028,2022,2.86,PEARLAND,TX,"pearland, texas",Total,Census Place,4856348,Pearland,"Pearland city, TX",48715,R,Any Technology,1.0,1.0,1.0,1.0,0.9793,0.7586,0,"Median Income: $105,053, Poverty Rate: 4%, % Hispanic: 31%",Houston,Brazoria County
77584,0.8860387441549766,112994,90364,0.10786375105130362,0.28650790137665444,0.0490931936707031,0.42508078438316144,0.21345889956177239,0.23783807711035368,0.3102673631092028,2022,3.01,PEARLAND,TX,"pearland, texas",Total,Census Place,4856348,Pearland,"Pearland city, TX",48715,R,Any Technology,1.0,1.0,1.0,1.0,0.9793,0.7586,0,"% Bachelor Plus: 31%, Poverty Rate: 5%, Median Income: $112,994",Houston,Brazoria County
77586,0.8223237043330501,105076,23802,0.17006974203848416,0.22863624905470128,0.05821109425054797,0.8108562305688598,0.04747500210066381,0.18784135786908662,0.28900932694731535,2022,2.52,SEABROOK,TX,"seabrook, texas",Total,Census Place,4866392,Seabrook,"Seabrook city, TX",7361,R,Any Technology,1.0,1.0,1.0,1.0,0.9533,0.7863,0,"% Bachelor Plus: 29%, Poverty Rate: 6%, % White: 81%",Houston,Harris County
77587,0.6311865810726859,50925,16185,0.08236021007105344,0.33617547111523016,0.2296745452295508,0.5039233858510966,0.011121408711770158,0.9225208526413345,0.047574915044794566,2022,3.35,SOUTH HOUSTON,TX,"south houston, texas",Total,Census Place,4869020,South Houston,"South Houston city, TX",6749,R,Any Technology,1.0,1.0,1.0,1.0,0.9855,0.869,1,"% Hispanic: 92%, Poverty Rate: 23%, Median Income: $50,925",Houston,Harris County
77598,0.7674997990838223,56551,26635,0.1011826544021025,0.21085038483198798,0.13477879815569865,0.5790876666040924,0.14011638821100056,0.3608785432701333,0.19617045241223954,2022,2.13,WEBSTER,TX,"webster, texas",Total,Census Place,4876948,Webster,"Webster city, TX",8240,R,Any Technology,1.0,1.0,1.0,1.0,0.9557,0.7982,0,"% Under 18: 21%, Avg Household Size: 2.1, Poverty Rate: 13%",Houston,Harris County
78944,0.5769230769230769,119038,676,0.3505917159763314,0.10502958579881656,0.03417533432392273,0.8505917159763313,0.11538461538461539,0.034023668639053255,0.30177514792899407,2022,2.36,INDUSTRY,TX,"industry, texas",Total,Census Place,4835984,Industry,"Industry city, TX",219,R,Any Technology,1.0,1.0,1.0,1.0,0.0,0.0,0,"% Bachelor Plus: 30%, % White: 85%, Poverty Rate: 3%",Houston,Austin County
90001,0.6306538206957417,57698,57652,0.07762089780059668,0.29508082980642475,0.21206320478908533,0.28245334073405953,0.07449871643655033,0.9130992853673767,0.038298758065635194,2022,4.23,LOS ANGELES,CA,"los angeles, california",Total,Census Place,644000,Los Angeles,"Los Angeles city, CA",1650549,R,Any Technology,1.0,1.0,1.0,1.0,0.938,0.3817,1,"% Hispanic: 91%, % Bachelor Plus: 4%, Avg Household Size: 4.2",Los Angeles,Los Angeles County
90002,0.6174594636133097,54221,53108,0.0822663252240717,0.2877532575129924,0.24143420254699818,0.23171650222188747,0.15732093093319274,0.8240942984107855,0.03764028018377646,2022,4.07,LOS ANGELES,CA,"los angeles, california",Total,Census Place,644000,Los Angeles,"Los Angeles city, CA",1650549,R,Any Technology,1.0,1.0,1.0,1.0,0.938,0.3817,1,"% Hispanic: 82%, % Bachelor Plus: 4%, % White: 23%",Los Angeles,Los Angeles County
90003,0.6546610169491526,51275,75024,0.07365642994241843,0.3144060567285135,0.27063850370848114,0.1717983578588185,0.16464064832586905,0.815459053103007,0.03658829174664108,2022,4.15,LOS ANGELES,CA,"los angeles, california",Total,Census Place,644000,Los Angeles,"Los Angeles city, CA",1650549,R,Any Technology,1.0,1.0,1.0,1.0,0.938,0.3817,1,"% Hispanic: 82%, % Bachelor Plus: 4%, % White: 17%",Los Angeles,Los Angeles County
90004,0.738534299474986,58420,58833,0.11955875104108239,0.18428433022283414,0.19336931643494004,0.28927642649533425,0.0445158329508949,0.4658949909064641,0.2543300528614893,2022,2.51,LOS ANGELES,CA,"los angeles, california",Total,Census Place,644000,Los Angeles,"Los Angeles city, CA",1650549,R,Any Technology,1.0,1.0,1.0,1.0,0.938,0.3817,1,"Avg Household Size: 2.5, % White: 29%, Poverty Rate: 19%",Los Angeles,Los Angeles County
90005,0.6894682965014752,49226,37754,0.1226624993378185,0.17388885945860041,0.2380646885859396,0.19523759071886423,0.05313344281400646,0.4927424908618954,0.2465434126185305,2022,2.24,LOS ANGELES,CA,"los angeles, california",Total,Census Place,644000,Los Angeles,"Los Angeles city, CA",1650549,R,Any Technology,1.0,1.0,1.0,1.0,0.938,0.3817,1,"% White: 20%, Avg Household Size: 2.2, % Under 18: 17%",Los Angeles,Los Angeles County
90006,0.6100523560209424,47599,56628,0.12287207741753196,0.19795860704951615,0.23104634906979246,0.2338772338772339,0.029473052200324926,0.7245532245532246,0.14023098114007204,2022,2.89,LOS ANGELES,CA,"los angeles, california",Total,Census Place,644000,Los Angeles,"Los Angeles city, CA",1650549,R,Any Technology,1.0,1.0,1.0,1.0,0.938,0.3817,1,"% Hispanic: 72%, % White: 23%, Poverty Rate: 23%",Los Angeles,Los Angeles County
90007,0.6202076677316294,36326,41004,0.0821627158326017,0.1311335479465418,0.3738384560400286,0.325821871036972,0.08621110135596527,0.5391912984099112,0.1282070041947127,2022,2.86,LOS ANGELES,CA,"los angeles, california",Total,Census Place,644000,Los Angeles,"Los Angeles city, CA",1650549,R,Any Technology,1.0,1.0,1.0,1.0,0.938,0.3817,1,"Median Income: $36,326, % Under 18: 13%, Poverty Rate: 37%",Los Angeles,Los Angeles County
90008,0.6894650877909351,57880,33076,0.1771072681098077,0.17465836255895514,0.18325688770085963,0.09460031442737937,0.6363224089974604,0.2630910630064095,0.22433184181884144,2022,2.24,LOS ANGELES,CA,"los angeles, california",Total,Census Place,644000,Los Angeles,"Los Angeles city, CA",1650549,R,Any Technology,1.0,1.0,1.0,1.0,0.938,0.3817,1,"Avg Household Size: 2.2, % White: 9%, Median Income: $57,880",Los Angeles,Los Angeles County
90010,0.8908021839563208,92454,4185,0.12544802867383512,0.043010752688172046,0.0984468339307049,0.1918757467144564,0.054958183990442055,0.07861409796893667,0.43751493428912785,2022,1.75,LOS ANGELES,CA,"los angeles, california",Total,Census Place,644000,Los Angeles,"Los Angeles city, CA",1650549,R,Any Technology,1.0,1.0,1.0,1.0,0.938,0.3817,0,"% Bachelor Plus: 44%, % Hispanic: 8%, % White: 19%",Los Angeles,Los Angeles County
90011,0.6228124103446863,51819,106042,0.07075498387431395,0.28453820184455214,0.27211343686698175,0.24184756983082176,0.05744893532751174,0.9210407197148299,0.039418343675147585,2022,4.33,LOS ANGELES,CA,"los angeles, california",Total,Census Place,644000,Los Angeles,"Los Angeles city, CA",1650549,R,Any Technology,1.0,1.0,1.0,1.0,0.938,0.3817,1,"% Hispanic: 92%, % Bachelor Plus: 4%, Avg Household Size: 4.3",Los Angeles,Los Angeles County
90012,0.6507862161257946,58444,38430,0.13525891230809264,0.08181108508977361,0.2447581197752501,0.24009888108248764,0.13195420244600573,0.275175644028103,0.29156908665105385,2022,1.95,LOS ANGELES,CA,"los angeles, california",Total,Census Place,644000,Los Angeles,"Los Angeles city, CA",1650549,R,Any Technology,1.0,1.0,1.0,1.0,0.938,0.3817,0,"Avg Household Size: 1.9, % White: 24%, Median Income: $58,444",Los Angeles,Los Angeles County
90013,0.607376943837553,24853,14587,0.13045862754507437,0.023376979502296565,0.45787772505329755,0.3255638582299308,0.27689038184684994,0.23939123877425106,0.2713374922876534,2022,1.32,LOS ANGELES,CA,"los angeles, california",Total,Census Place,644000,Los Angeles,"Los Angeles city, CA",1650549,R,Any Technology,1.0,1.0,1.0,1.0,0.938,0.3817,1,"Avg Household Size: 1.3, Median Income: $24,853, % Under 18: 2%",Los Angeles,Los Angeles County
